epoch,loss,lr,psnr,ssim_loss
796,6.342771666822955e-05,6.7088007e-07,41.97849655151367,0.9919303059577942
797,6.342738925013691e-05,6.641713e-07,41.97235107421875,0.991912305355072
798,6.342706910800189e-05,6.5752954e-07,41.99101638793945,0.9919573664665222
799,6.342676351778209e-05,6.509543e-07,42.00759506225586,0.991982638835907
800,6.34264579275623e-05,6.4444475e-07,41.97539138793945,0.9919285178184509
801,6.34261523373425e-05,6.380003e-07,42.00191879272461,0.9919726252555847
802,6.34258467471227e-05,6.3162025e-07,41.988468170166016,0.9919478893280029
803,6.342554115690291e-05,6.253041e-07,41.9983024597168,0.9919848442077637
804,6.342524284264073e-05,6.1905104e-07,41.96404266357422,0.9918878078460693
805,6.342496635625139e-05,6.128605e-07,41.96775817871094,0.9918724894523621
806,6.342465349007398e-05,6.0673193e-07,41.981624603271484,0.9919242858886719
807,6.342438427964225e-05,6.006646e-07,41.981388092041016,0.9919304847717285
808,6.34241005172953e-05,5.9465793e-07,41.97062301635742,0.9919180274009705
809,6.342381675494835e-05,5.887114e-07,41.98226547241211,0.9919552206993103
810,6.342354026855901e-05,5.8282427e-07,41.97747802734375,0.9919312596321106
811,6.342325650621206e-05,5.76996e-07,41.9754638671875,0.9919320940971375
812,6.34229727438651e-05,5.7122605e-07,41.970516204833984,0.9918918609619141
813,6.342272536130622e-05,5.655138e-07,41.999271392822266,0.9919713139533997
814,6.34224561508745e-05,5.598587e-07,41.97697448730469,0.9919012188911438
815,6.342217966448516e-05,5.5426005e-07,41.97085952758789,0.9919026494026184
816,6.342191045405343e-05,5.487175e-07,41.97111892700195,0.9919080138206482
817,6.342166307149455e-05,5.4323027e-07,41.97068786621094,0.9919078350067139
818,6.342140113702044e-05,5.37798e-07,42.00015640258789,0.9919657707214355
819,6.342113192658871e-05,5.3242e-07,41.98256301879883,0.9919223189353943
820,6.342089181998745e-05,5.2709584e-07,41.97105026245117,0.9918907284736633
821,6.342063716147095e-05,5.2182486e-07,41.97610855102539,0.9919493198394775
822,6.342038977891207e-05,5.1660663e-07,41.985870361328125,0.9919454455375671
823,6.342014239635319e-05,5.1144053e-07,41.9738655090332,0.9919405579566956
824,6.341988773783669e-05,5.0632616e-07,41.9680290222168,0.991877555847168
825,6.341965490719303e-05,5.012629e-07,41.99342727661133,0.9919828772544861
826,6.341941480059177e-05,4.9625027e-07,41.98935317993164,0.9919570088386536
827,6.34191746939905e-05,4.912877e-07,41.97599411010742,0.991894006729126
828,6.341894913930446e-05,4.8637486e-07,41.99009323120117,0.9919342994689941
829,6.341870175674558e-05,4.815111e-07,41.97933578491211,0.9919235110282898
830,6.341847620205954e-05,4.7669602e-07,41.97166061401367,0.99192214012146
831,6.341825792333111e-05,4.7192904e-07,41.98481750488281,0.9919368624687195
832,6.341801054077223e-05,4.6720976e-07,41.97274398803711,0.991905927658081
833,6.341780681395903e-05,4.6253766e-07,41.9732780456543,0.9919202327728271
834,6.341757398331538e-05,4.5791228e-07,41.9863166809082,0.9919419288635254
835,6.341736298054457e-05,4.5333314e-07,41.975528717041016,0.9919237494468689
836,6.341713014990091e-05,4.4879982e-07,41.98772048950195,0.9919521808624268
837,6.341692642308772e-05,4.4431184e-07,41.98020935058594,0.9919210076332092
838,6.34167154203169e-05,4.398687e-07,41.982791900634766,0.9919342994689941
839,6.341648258967325e-05,4.3547e-07,41.96976089477539,0.9918909072875977
840,6.341628613881767e-05,4.3111532e-07,41.9752197265625,0.9919206500053406
841,6.341608241200447e-05,4.2680418e-07,42.002559661865234,0.9919871687889099
842,6.341587868519127e-05,4.2253612e-07,41.96922302246094,0.9919040203094482
843,6.341566768242046e-05,4.1831078e-07,41.96923828125,0.991894543170929
844,6.341545667964965e-05,4.1412767e-07,41.97847366333008,0.9919336438179016
845,6.341526750475168e-05,4.0998637e-07,42.00217819213867,0.9919621348381042
846,6.34150710538961e-05,4.058865e-07,41.97671890258789,0.991925060749054
847,6.341488187899813e-05,4.0182766e-07,41.9758415222168,0.9919046759605408
848,6.341467815218493e-05,3.9780937e-07,41.97871398925781,0.9919257164001465
849,6.341448170132935e-05,3.9383127e-07,41.96381759643555,0.9918942451477051
850,6.341429252643138e-05,3.8989296e-07,41.9739875793457,0.9919150471687317
851,6.341410335153341e-05,3.8599404e-07,41.9794807434082,0.9919260144233704
852,6.341390690067783e-05,3.821341e-07,41.9952507019043,0.9919689297676086
853,6.341373227769509e-05,3.7831276e-07,41.979068756103516,0.9919136166572571
854,6.341355765471235e-05,3.7452963e-07,41.984256744384766,0.991932213306427
855,6.341336120385677e-05,3.7078433e-07,41.972843170166016,0.991910994052887
856,6.341319385683164e-05,3.670765e-07,42.000675201416016,0.9919898509979248
857,6.341300468193367e-05,3.6340572e-07,41.9892578125,0.9919559955596924
858,6.341283005895093e-05,3.5977166e-07,42.009281158447266,0.9919943809509277
859,6.341266998788342e-05,3.5617396e-07,41.99491500854492,0.9919636845588684
860,6.341248081298545e-05,3.526122e-07,41.976688385009766,0.991936981678009
861,6.341231346596032e-05,3.490861e-07,41.97244644165039,0.9919106364250183
862,6.341213884297758e-05,3.4559523e-07,41.98925018310547,0.9919511675834656
863,6.341197149595246e-05,3.421393e-07,41.982696533203125,0.9919289946556091
864,6.341179687296972e-05,3.3871788e-07,41.969303131103516,0.9919074177742004
865,6.341164407785982e-05,3.353307e-07,41.97621536254883,0.9919142723083496
866,6.341146945487708e-05,3.319774e-07,41.97494125366211,0.9919379353523254
867,6.341130938380957e-05,3.2865762e-07,41.9852180480957,0.9919745922088623
868,6.341114931274205e-05,3.2537105e-07,41.98699951171875,0.9919545650482178
869,6.341100379358977e-05,3.2211733e-07,41.98680114746094,0.9919376373291016
870,6.341083644656464e-05,3.1889616e-07,41.97048568725586,0.9918935298919678
871,6.341067637549713e-05,3.157072e-07,41.99687957763672,0.9919729828834534
872,6.341052358038723e-05,3.1255013e-07,41.969581604003906,0.9918858408927917
873,6.341037806123495e-05,3.0942462e-07,41.97216796875,0.9919063448905945
874,6.341021071420982e-05,3.0633038e-07,41.990234375,0.9919615387916565
875,6.341006519505754e-05,3.032671e-07,41.98477554321289,0.9919586181640625
876,6.340990512399003e-05,3.002344e-07,41.974483489990234,0.9919288158416748
877,6.340976688079536e-05,2.9723208e-07,41.9898567199707,0.9919479489326477
878,6.340962136164308e-05,2.9425973e-07,41.965755462646484,0.9918990731239319
879,6.340946856653318e-05,2.9131715e-07,41.97251510620117,0.9919130206108093
880,6.340933759929612e-05,2.8840398e-07,41.97415542602539,0.9919140934944153
881,6.340918480418622e-05,2.8551995e-07,41.98225402832031,0.9919075965881348
882,6.340905383694917e-05,2.8266473e-07,41.97929763793945,0.9919063448905945
883,6.340890831779689e-05,2.7983808e-07,41.9851188659668,0.9919303059577942
884,6.34087627986446e-05,2.770397e-07,41.98153305053711,0.99192214012146
885,6.340863910736516e-05,2.742693e-07,41.975685119628906,0.9919142127037048
886,6.340850086417049e-05,2.7152663e-07,41.98018264770508,0.9919131398200989
887,6.340836262097582e-05,2.6881136e-07,41.97514343261719,0.991926908493042
888,6.340822437778115e-05,2.6612324e-07,41.9810791015625,0.9919293522834778
889,6.340810068650171e-05,2.63462e-07,41.994834899902344,0.9919455051422119
890,6.340796244330704e-05,2.608274e-07,42.00661087036133,0.9919752478599548
891,6.340783147606999e-05,2.582191e-07,41.977447509765625,0.9919310212135315
892,6.340771506074816e-05,2.5563693e-07,41.97419738769531,0.991895854473114
893,6.34075840935111e-05,2.5308054e-07,41.99092102050781,0.9919707179069519
894,6.340745312627405e-05,2.5054973e-07,41.984371185302734,0.9919371604919434
895,6.340733671095222e-05,2.4804424e-07,41.976959228515625,0.9919238090515137
896,6.340720574371517e-05,2.455638e-07,41.999691009521484,0.9919683337211609
897,6.340708932839334e-05,2.4310816e-07,41.98318099975586,0.9919373393058777
898,6.340697291307151e-05,2.4067708e-07,41.977996826171875,0.9919164180755615
899,6.340684194583446e-05,2.3827032e-07,41.977149963378906,0.9919238090515137
900,6.340672553051263e-05,2.3588761e-07,41.987037658691406,0.9919546246528625
901,6.340662366710603e-05,2.3352874e-07,41.99998092651367,0.9919820427894592
902,6.340649997582659e-05,2.3119345e-07,41.98929977416992,0.9919666647911072
903,6.340638356050476e-05,2.2888152e-07,41.977535247802734,0.9919188618659973
904,6.340625986922532e-05,2.265927e-07,41.98334884643555,0.9919442534446716
905,6.340615072986111e-05,2.2432677e-07,41.9752311706543,0.991912841796875
906,6.34060415904969e-05,2.220835e-07,41.97977828979492,0.9919328093528748
907,6.340593245113268e-05,2.1986267e-07,41.98788070678711,0.9919540882110596
908,6.340582331176847e-05,2.1766404e-07,41.96873092651367,0.9918971657752991
909,6.340570689644665e-05,2.154874e-07,41.99570846557617,0.991959273815155
910,6.340559775708243e-05,2.1333253e-07,41.982574462890625,0.9919164776802063
911,6.340549589367583e-05,2.1119921e-07,41.99509048461914,0.9919653534889221
912,6.340538675431162e-05,2.090872e-07,41.9864501953125,0.9919633269309998
913,6.340528489090502e-05,2.0699633e-07,41.96913146972656,0.9918975234031677
914,6.340518302749842e-05,2.0492638e-07,41.97282409667969,0.9919034838676453
915,6.340507388813421e-05,2.0287712e-07,41.99216079711914,0.9919665455818176
916,6.340495747281238e-05,2.0084833e-07,41.98368453979492,0.9919365048408508
917,6.34048628853634e-05,1.9883986e-07,41.9896240234375,0.9919485449790955
918,6.340476829791442e-05,1.9685146e-07,41.9837532043457,0.9919394850730896
919,6.340467371046543e-05,1.9488294e-07,41.97761154174805,0.9919247627258301
920,6.340457184705883e-05,1.9293411e-07,41.974891662597656,0.9919061064720154
921,6.340447725960985e-05,1.9100477e-07,41.98175048828125,0.9919252991676331
922,6.340437539620325e-05,1.8909472e-07,41.9747314453125,0.991895854473114
923,6.340428808471188e-05,1.8720378e-07,41.97178268432617,0.9919096827507019
924,6.34041934972629e-05,1.8533174e-07,41.97743606567383,0.991936981678009
925,6.340409890981391e-05,1.8347842e-07,41.97343063354492,0.9919078946113586
926,6.340400432236493e-05,1.8164364e-07,41.967288970947266,0.9918971061706543
927,6.340390973491594e-05,1.798272e-07,42.005550384521484,0.9919851422309875
928,6.340382242342457e-05,1.7802893e-07,41.966670989990234,0.9919028878211975
929,6.34037351119332e-05,1.7624865e-07,41.97871398925781,0.9919276237487793
930,6.340364052448422e-05,1.7448616e-07,41.98176193237305,0.9919329285621643
931,6.340355321299285e-05,1.727413e-07,41.9747314453125,0.9919073581695557
932,6.340345862554386e-05,1.7101388e-07,41.97868728637695,0.9919360280036926
933,6.34033785900101e-05,1.6930375e-07,41.984554290771484,0.9919359683990479
934,6.340329855447635e-05,1.6761071e-07,41.98610305786133,0.9919673800468445
935,6.340321124298498e-05,1.659346e-07,41.9716796875,0.9919030666351318
936,6.340312393149361e-05,1.6427525e-07,41.99528884887695,0.9919713139533997
937,6.340303662000224e-05,1.626325e-07,41.98118209838867,0.9919107556343079
938,6.340294930851087e-05,1.6100617e-07,41.97598648071289,0.9919319152832031
939,6.340286927297711e-05,1.5939611e-07,41.970829010009766,0.9918963313102722
940,6.340278196148574e-05,1.5780215e-07,41.97937774658203,0.9919314980506897
941,6.340270192595199e-05,1.5622413e-07,41.97202682495117,0.9919019341468811
942,6.340263644233346e-05,1.5466189e-07,41.97702407836914,0.9919102191925049
943,6.34025564067997e-05,1.5311527e-07,41.97926712036133,0.9919163584709167
944,6.340247637126595e-05,1.5158412e-07,41.975032806396484,0.99191814661026
945,6.34024036116898e-05,1.5006827e-07,41.97966003417969,0.9919474720954895
946,6.340231630019844e-05,1.485676e-07,41.988250732421875,0.9919531345367432
947,6.34022435406223e-05,1.4708192e-07,41.98207092285156,0.9919342994689941
948,6.340217078104615e-05,1.456111e-07,41.981285095214844,0.991960346698761
949,6.34020907455124e-05,1.4415498e-07,41.99113845825195,0.9919502139091492
950,6.340201798593625e-05,1.4271343e-07,41.96914291381836,0.9919068217277527
951,6.340194522636011e-05,1.412863e-07,41.98686981201172,0.9919590950012207
952,6.340187246678397e-05,1.3987344e-07,41.96815872192383,0.9919112324714661
953,6.340180698316544e-05,1.384747e-07,41.970367431640625,0.9918926358222961
954,6.34017342235893e-05,1.3708996e-07,41.990360260009766,0.991929292678833
955,6.340165418805555e-05,1.3571906e-07,41.98274612426758,0.9919217228889465
956,6.340160325635225e-05,1.3436187e-07,41.983219146728516,0.9919450879096985
957,6.340152322081849e-05,1.3301825e-07,41.96866989135742,0.9918891787528992
958,6.340145773719996e-05,1.3168807e-07,41.976314544677734,0.9919304847717285
959,6.340138497762382e-05,1.3037119e-07,42.00608444213867,0.991965115070343
960,6.340131221804768e-05,1.2906747e-07,41.97945022583008,0.9919085502624512
961,6.340124673442915e-05,1.277768e-07,41.974029541015625,0.9919161796569824
962,6.340118852676824e-05,1.2649903e-07,41.9805908203125,0.9919489026069641
963,6.34011157671921e-05,1.2523404e-07,41.98543930053711,0.9919288754463196
964,6.340105755953118e-05,1.239817e-07,41.98014450073242,0.9919106960296631
965,6.340099207591265e-05,1.2274188e-07,41.971832275390625,0.991910457611084
966,6.340091931633651e-05,1.2151446e-07,41.970706939697266,0.9919007420539856
967,6.340086838463321e-05,1.2029932e-07,41.981163024902344,0.9919252395629883
968,6.340079562505707e-05,1.1909633e-07,41.97945785522461,0.9919334053993225
969,6.340074469335377e-05,1.17905365e-07,41.97502517700195,0.9919307827949524
970,6.340068648569286e-05,1.1672631e-07,41.97603225708008,0.9919276237487793
971,6.340062100207433e-05,1.1555905e-07,41.98630905151367,0.9919359683990479
972,6.340056279441342e-05,1.14403456e-07,41.99783706665039,0.9919524192810059
973,6.340051186271012e-05,1.13259425e-07,41.979549407958984,0.9919228553771973
974,6.340043910313398e-05,1.1212683e-07,41.98875045776367,0.991967499256134
975,6.340038089547306e-05,1.1100556e-07,41.989253997802734,0.9919631481170654
976,6.340032996376976e-05,1.098955e-07,41.968570709228516,0.9918925166130066
977,6.340027175610885e-05,1.0879655e-07,41.986419677734375,0.9919417500495911
978,6.340022082440555e-05,1.0770858e-07,41.968994140625,0.9919097423553467
979,6.340015534078702e-05,1.066315e-07,41.9725456237793,0.9918792843818665
980,6.340010440908372e-05,1.05565185e-07,41.982513427734375,0.9919378757476807
981,6.340004620142281e-05,1.0450953e-07,41.982177734375,0.991950511932373
982,6.33999879937619e-05,1.0346444e-07,41.97837829589844,0.991927444934845
983,6.33999370620586e-05,1.0242979e-07,41.97434997558594,0.9919295310974121
984,6.33998861303553e-05,1.0140549e-07,41.97414016723633,0.9919061660766602
985,6.3399835198652e-05,1.0039144e-07,41.99086380004883,0.9919543266296387
986,6.339977699099109e-05,9.938752e-08,41.977073669433594,0.9919273853302002
987,6.339972605928779e-05,9.839365e-08,41.99557876586914,0.9919676184654236
988,6.33996824035421e-05,9.740971e-08,41.968929290771484,0.9918956756591797
989,6.33996314718388e-05,9.643561e-08,41.9788703918457,0.9919268488883972
990,6.33995805401355e-05,9.547126e-08,41.964237213134766,0.9918882846832275
991,6.33995296084322e-05,9.4516544e-08,41.9776725769043,0.9919178485870361
992,6.33994786767289e-05,9.357138e-08,41.99198532104492,0.9919460415840149
993,6.33994277450256e-05,9.2635666e-08,41.98525619506836,0.9919509887695312
994,6.33993768133223e-05,9.170931e-08,41.9694709777832,0.9919092059135437
995,6.3399325881619e-05,9.079222e-08,41.9792366027832,0.9919250011444092
996,6.339928950183094e-05,8.9884296e-08,41.977413177490234,0.991919755935669
997,6.339923857012764e-05,8.898545e-08,41.97932434082031,0.9919178485870361
998,6.339919491438195e-05,8.80956e-08,41.97414016723633,0.9919095635414124
999,6.339914398267865e-05,8.7214644e-08,41.96541976928711,0.9918854236602783
